"pitches","player_id","player_name","total_pitches","pitch_percent","ba","iso","babip","slg","woba","xwoba","xba","hits","abs","launch_speed","launch_angle","spin_rate","velocity","effective_speed","whiffs","swings","takes","eff_min_vel","release_extension","pos3_int_start_distance","pos4_int_start_distance","pos5_int_start_distance","pos6_int_start_distance","pos7_int_start_distance","pos8_int_start_distance","pos9_int_start_distance","pitcher_run_exp","run_exp","bat_speed","swing_length","pa","bip","singles","doubles","triples","hrs","so","k_percent","bb","bb_percent","api_break_z_with_gravity","api_break_z_induced","api_break_x_arm","api_break_x_batter_in","hyper_speed","bbdist","hardhit_percent","barrels_per_bbe_percent","barrels_per_pa_percent","release_pos_z","release_pos_x","plate_x","plate_z","obp","barrels_total","batter_run_value_per_100","xobp","xslg","pitcher_run_value_per_100","xbadiff","xobpdiff","xslgdiff","wobadiff","swing_miss_percent","arm_angle","attack_angle","attack_direction","swing_path_tilt","rate_ideal_attack_angle","intercept_ball_minus_batter_pos_x_inches","intercept_ball_minus_batter_pos_y_inches"
72,650333,"Arraez, Luis",2467,2.9,0.412,0.118,0.412,0.529,0.423,0.411,0.4,7,17,84.2,6.2,2390,89,89.38,1,31,41,0.4000000000000057,6.44,114,146,102,151,265,311,301,"-1.277","1.277","59.1","5.5",19,18,5,2,0,0,0,0,1,5.3,2.49514,0.42606,0.08153,0.05319,"90.6",140,27.77777777777778,5.555555555555555,5.263157894736842,5.93,-0.87,-0.21,2.54,0.444,1,"1.773611111",0.434,0.515,"-1.773611111",0.012,0.010000000000000009,0.014,0.012,3.2,"40.2",-0.8355265193994437,9.51606175974755,39.10017408158664,0.32142857142857145,36.28696941328093,28.777902272808976
72,641658,"Hampson, Garrett",381,18.9,0.063,0,0.1,0.063,0.055,0.113,0.12,1,16,79.1,24.4,2332,89.1,89.25,8,31,41,0.20000000000000284,6.36,108,150,114,150,308,314,291,"3.706","-3.706","61.7","6.3",17,11,1,0,0,0,6,35.3,0,0,2.16361,0.76194,0.40431,0.13125,"89.5",132,27.27272727272727,0,0,5.71,-0.41,-0.1,2.58,0.063,0,"-5.147222222",0.12,0.138,"5.147222222",-0.057,-0.056999999999999995,-0.075,-0.058,25.8,"37.8",6.882732795829392,2.810026824215642,30.89284784084743,0.5,34.24327158120211,34.32243511045487
72,624413,"Alonso, Pete",2807,2.6,0.357,0.357,0.4,0.714,0.467,0.479,0.354,5,14,95,10,2295,89.8,89.93,3,35,37,0.10000000000000853,6.43,107,150,125,146,310,329,297,"-1.134","1.134","75.0","6.9",15,11,2,2,0,1,3,20,1,6.7,2.54403,0.31639,0.23194,-0.00806,"92.6",170,54.54545454545454,18.181818181818183,13.333333333333334,5.74,-0.98,0.11,2.32,0.4,2,"1.575",0.397,0.747,"-1.575",0.003,0.0030000000000000027,-0.033,-0.012,8.6,"42.5",6.698010561747665,6.079248825963126,34.068097114752504,0.47058823529411764,36.08422546945727,26.07076292984937
72,686217,"Frelick, Sal",2311,3.1,0.2,0.25,0.2,0.45,0.271,0.305,0.271,4,20,90.7,4.9,2414,87.8,87.99,4,32,40,0.20000000000000284,6.53,113,144,98,150,290,318,300,"1.358","-1.358","64.0","6.9",21,17,1,2,0,1,4,19,0,0,2.71889,0.29472,0.00944,0.07556,"92.5",135,25,6.25,4.761904761904762,5.89,-1.06,0.09,2.21,0.2,1,"-1.886111111",0.271,0.444,"1.886111111",-0.071,-0.07100000000000001,0.006,-0.034,12.5,"42.2",8.723014776218717,-2.832161305031477,28.7238288216419,0.3870967741935484,37.15772431804122,28.863657951357993
70,672580,"Garcia, Maikel",2519,2.8,0.231,0.308,0.182,0.538,0.37,0.361,0.258,3,13,96.4,15.9,2315,89.7,90.25,5,29,41,0.5,6.66,110,150,116,147,308,324,295,"-0.949","0.949","69.8","7.3",15,12,1,1,0,1,1,6.7,2,13.3,2.30643,0.57609,0.29343,0.05971,"94.8",165,66.66666666666666,16.666666666666664,13.333333333333334,6.08,-1.01,0.14,2.26,0.333,2,"1.355714286",0.357,0.482,"-1.355714286",-0.027,-0.023999999999999966,0.056,0.009,17.2,"44.6",4.274619089318861,0.8466947811557387,26.727058573335853,0.41379310344827586,33.959237439257244,35.46654178010171
70,676480,"Barrero, José",128,54.7,0.2,0.267,0.222,0.467,0.329,0.22,0.112,3,15,84,29.5,2308,88.2,88.21,10,37,33,0,6.4,108,149,116,144,300,320,299,"0.396","-0.396","72.0","7.3",17,10,1,1,0,1,5,29.4,1,5.9,2.47129,0.69414,0.36114,-0.01857,"90.0",130,40,10,5.88235294117647,5.66,-0.55,0.06,2.51,0.294,1,"-0.565714286",0.216,0.261,"0.565714286",0.088,0.07799999999999999,0.206,0.109,27,"37.9",10.269385737804146,-8.2464871237676,29.517964717866267,0.35135135135135137,41.63043481491458,35.55875968265424
70,595777,"Profar, Jurickson",1580,4.4,0.429,0.214,0.462,0.643,0.457,0.232,0.228,6,14,91.9,13.9,2406,89.5,90.05,8,40,30,0.5999999999999943,6.63,110,146,112,151,302,328,306,"-1.975","1.975","68.4","7.2",14,13,3,3,0,0,1,7.1,0,0,2.43414,0.46486,0.09143,-0.09143,"92.4",162,30.76923076923077,0,0,5.86,-0.74,-0.03,2.41,0.429,0,"2.821428571",0.228,0.311,"-2.821428571",0.201,0.20099999999999998,0.332,0.225,20,"40.4",8.46560386611469,-0.5094072332938819,30.400767969233808,0.375,35.624796300455806,29.63953286661718
69,665742,"Soto, Juan",2968,2.3,0.286,0.071,0.364,0.357,0.306,0.639,0.434,4,14,97.3,20.9,2296,88.8,88.99,2,23,46,0.20000000000000284,6.49,124,145,120,151,299,328,302,"0.539","-0.539","72.9","7.0",15,11,3,1,0,0,3,20,1,6.7,2.59565,0.33435,0.15246,-0.02928,"94.8",182,63.63636363636363,27.27272727272727,20,5.72,-1.32,-0.03,2.31,0.333,3,"-0.78115942",0.472,1.099,"0.78115942",-0.148,-0.13899999999999996,-0.742,-0.333,8.7,"39.5",12.027865849886972,4.18123085444743,29.581274456908726,0.6086956521739131,36.71882023681769,23.871023047682613
69,668715,"Steer, Spencer",2316,3,0.353,0.294,0.357,0.647,0.421,0.34,0.303,6,17,89.2,19.3,2408,89.5,89.8,8,33,36,0.29999999999999716,6.43,109,153,120,147,309,324,298,"-1.312","1.312","68.2","7.2",17,15,4,0,1,1,2,11.8,0,0,2.48072,0.41623,0.00647,-0.02824,"92.2",159,40,6.666666666666667,5.88235294117647,6,-1.46,0.28,2.42,0.353,1,"1.901449275",0.303,0.495,"-1.901449275",0.05,0.04999999999999999,0.152,0.081,24.2,"45.3",10.25536007911587,-3.9392168791765814,30.581522935801505,0.5,33.01963152243693,32.66541039174155
69,700250,"Rice, Ben",2047,3.4,0.417,0.417,0.667,0.833,0.559,0.561,0.37,5,12,101.9,19.9,2284,89.8,90.46,5,18,51,0.7000000000000028,6.51,105,142,104,150,299,326,305,"-2.785","2.785","73.4","7.5",15,7,2,2,0,1,5,33.3,3,20,2.38,0.45594,0.09574,-0.09574,"97.1",200,85.71428571428571,42.857142857142854,20,5.88,-1.5,-0.16,2.49,0.533,3,"4.036231884",0.496,0.895,"-4.036231884",0.047,0.03700000000000003,-0.062,-0.002,27.8,"45.9",12.510716606039237,-9.892921468855919,31.745605405343444,0.5,38.7016616943711,29.798274994019565
69,663757,"Grisham, Trent",2393,2.9,0.333,0,0.5,0.333,0.393,0.412,0.333,4,12,82.6,-1.4,2348,89.5,89.98,5,28,41,0.5,6.44,114,140,100,148,298,323,302,"-1.342","1.342","69.4","7.4",16,8,4,0,0,0,4,25,4,25,2.49014,0.39388,0.0742,-0.14841,"90.3",119,37.5,0,0,5.91,-1.32,-0.08,2.28,0.5,0,"1.944927536",0.499,0.395,"-1.944927536",0,0.0010000000000000009,-0.062,-0.019,17.9,"45.8",15.301678365754432,4.413891087322083,33.04680827868322,0.5,39.87695469767306,22.617023385404032
68,661388,"Contreras, William",2556,2.7,0.278,0.056,0.313,0.333,0.326,0.349,0.271,5,18,87.7,12.1,2333,89.7,89.67,4,32,36,0,6.43,107,150,124,147,313,324,295,"0.371","-0.371","70.3","7.2",21,16,4,1,0,0,2,9.5,3,14.3,2.47324,0.41059,0.2575,-0.0025,"92.2",107,31.25,6.25,4.761904761904762,6.02,-0.7,0.12,2.26,0.381,1,"-0.545588235",0.375,0.4,"0.545588235",0.007,0.006000000000000005,-0.067,-0.023,12.5,"43.7",12.079187276572085,3.4339220664518795,30.785400478966285,0.7142857142857143,38.74163522950615,30.841818181676825
67,678894,"Peguero, Liover",349,19.2,0.125,0,0.167,0.125,0.177,0.272,0.196,2,16,85.1,1.7,2360,89.1,89.51,8,29,38,0.4000000000000057,6.52,108,151,111,146,312,319,294,"1.985","-1.985","69.1","7.1",18,12,2,0,0,0,4,22.2,1,5.6,2.58627,0.31388,-0.02642,-0.16612,"93.0",106,58.333333333333336,8.333333333333332,5.555555555555555,5.95,-1.28,0.27,2.03,0.222,1,"-2.962686567",0.285,0.312,"2.962686567",-0.071,-0.06299999999999997,-0.187,-0.095,27.6,"43.1",3.7081717248167,0.36964437979120923,24.583570633927387,0.3103448275862069,36.997631167713074,33.592518200667435
67,621566,"Olson, Matt",3166,2.1,0.143,0,0.222,0.143,0.164,0.311,0.179,2,14,93.9,37.9,2367,89,89.63,6,37,30,0.5999999999999943,6.65,124,146,121,151,304,329,307,"1.794","-1.794","70.8","7.4",15,9,2,0,0,0,5,33.3,1,6.7,2.54433,0.36896,-0.02239,0.29164,"92.3",162,55.55555555555556,22.22222222222222,13.333333333333334,5.65,-0.57,-0.19,2.42,0.2,2,"-2.67761194",0.234,0.506,"2.67761194",-0.036,-0.034,-0.363,-0.147,16.2,"35.3",5.506034533272637,2.683251764031693,34.69523017033633,0.3142857142857143,38.56796365303948,33.02341348990339
67,502054,"Pham, Tommy",1706,3.9,0.176,0.176,0.182,0.353,0.273,0.34,0.256,3,17,97.6,1.4,2320,88.7,89,9,30,37,0.29999999999999716,6.49,107,150,118,146,311,323,293,"-0.075","0.075","70.1","6.8",19,12,2,0,0,1,5,26.3,2,10.5,2.58567,0.35621,0.16652,0.11015,"94.9",103,58.333333333333336,8.333333333333332,5.263157894736842,5.94,-1.42,0.25,2.29,0.263,1,"0.111940299",0.334,0.454,"-0.111940299",-0.08,-0.07100000000000001,-0.101,-0.067,30,"41.4",7.424872209842037,-1.896234590241253,28.625225968931897,0.4,37.53732562314239,30.908885356041342
67,656555,"Hoskins, Rhys",1429,4.7,0.267,0,0.4,0.267,0.266,0.314,0.268,4,15,96.3,10.7,2376,88.6,88.82,10,26,41,0.20000000000000284,6.57,115,153,124,147,304,324,299,"0.702","-0.702","61.0","7.7",16,10,4,0,0,0,5,31.3,0,0,2.56045,0.39836,0.04373,-0.1494,"96.2",177,60,20,12.5,5.87,-0.98,0.06,2.36,0.313,2,"-1.047761194",0.314,0.403,"1.047761194",-0.001,-0.0010000000000000009,-0.136,-0.048,38.5,"40.0",9.921522055778592,3.743455553751022,34.167278611550245,0.5,36.73821744366013,27.63069171916012
65,641857,"McMahon, Ryan",2500,2.6,0.273,0.364,0.286,0.636,0.427,0.28,0.185,3,11,94.9,11.6,2356,89,89.39,8,29,36,0.4000000000000057,6.4,122,147,110,152,299,324,307,"-0.658","0.658","72.9","7.6",13,8,1,1,0,1,3,23.1,2,15.4,2.594,0.30323,-0.02246,0.02246,"93.3",143,50,0,0,5.91,-1.38,-0.05,2.3,0.385,0,"1.012307692",0.31,0.298,"-1.012307692",0.088,0.07500000000000001,0.338,0.147,27.6,"44.8",18.04590671189762,-3.5996653512027645,39.020877555948566,0.4827586206896552,39.15459506974391,28.562251143235144
64,630105,"Cronenworth, Jake",2184,2.9,0.267,0.067,0.4,0.333,0.313,0.305,0.25,4,15,87.8,13.6,2315,90,90.46,6,29,35,0.5,6.44,115,147,108,152,302,321,305,"0.342","-0.342","70.2","6.8",17,10,3,1,0,0,5,29.4,1,5.9,2.32078,0.51031,0.18203,-0.07141,"90.5",158,30,10,5.88235294117647,5.87,-0.84,-0.17,2.82,0.353,1,"-0.534375",0.338,0.338,"0.534375",0.017,0.014999999999999958,-0.005,0.008,20.7,"39.5",4.3905385944841155,3.8711159107302775,29.525698868854004,0.41379310344827586,37.01779072627472,29.243987390378614
62,596019,"Lindor, Francisco",2940,2.1,0.214,0,0.3,0.214,0.252,0.404,0.366,3,14,97,2.1,2255,89.4,89.78,7,26,36,0.3999999999999915,6.58,112,144,109,150,298,327,300,"1.01","-1.01","69.3","7.4",16,10,3,0,0,0,4,25,2,12.5,2.44129,0.44629,0.2521,-0.2521,"94.0",126,60,10,6.25,5.73,-1.51,-0.17,2.57,0.313,1,"-1.629032258",0.445,0.471,"1.629032258",-0.152,-0.132,-0.257,-0.152,26.9,"41.1",10.288554404114496,4.060504863311335,35.400794083285774,0.6521739130434783,36.62877259634838,26.410893451723233
62,663698,"Bart, Joey",1345,4.6,0.071,0,0.091,0.071,0.174,0.358,0.235,1,14,84.8,9.5,2317,90.9,91.66,3,24,38,0.7999999999999972,6.74,109,150,120,146,309,325,299,"1.858","-1.858","69.6","6.6",17,11,1,0,0,0,3,17.6,3,17.6,2.26823,0.51581,0.24339,0.24339,"93.0",173,45.45454545454545,27.27272727272727,17.647058823529413,5.69,-1.79,0.12,2.39,0.235,3,"-2.996774194",0.37,0.452,"2.996774194",-0.164,-0.135,-0.381,-0.184,12.5,"36.1",1.3462824239265352,11.820903874908204,31.504736956687264,0.391304347826087,35.497044700307235,28.65252202910243
61,650489,"Castro, Willi",1735,3.5,0.267,0.4,0.25,0.667,0.405,0.394,0.311,4,15,91.7,21.5,2268,88.8,89.01,6,29,32,0.20000000000000284,6.49,107,145,107,150,295,322,301,"-2.484","2.484","72.5","7.2",16,13,0,3,0,1,2,12.5,1,6.3,2.74279,0.20361,0.22049,-0.22049,"94.0",149,46.15384615384615,23.076923076923077,18.75,5.75,-0.69,-0.01,2.25,0.313,3,"4.072131148",0.354,0.573,"-4.072131148",-0.044,-0.04099999999999998,0.094,0.011,20.7,"41.3",8.335428332793398,-2.5799618019347075,40.02299878985713,0.3793103448275862,32.9657953403333,30.42110607597144
61,677951,"Witt Jr., Bobby",2511,2.4,0.333,0.25,0.5,0.583,0.433,0.372,0.233,4,12,93.6,16.9,2339,89.3,89.91,11,31,30,0.6000000000000085,6.72,104,150,122,144,309,325,297,"-0.842","0.842","72.3","7.1",14,7,3,0,0,1,5,35.7,2,14.3,2.48934,0.42918,0.05574,-0.07803,"92.5",186,42.857142857142854,28.57142857142857,14.285714285714285,6.04,-1.43,0.22,2.33,0.429,2,"1.380327869",0.342,0.526,"-1.380327869",0.1,0.08699999999999997,0.057,0.061,35.5,"43.9",7.041231244974463,-5.485993980076413,31.217509996026372,0.5806451612903226,33.68861662315271,30.164744823689503
61,621493,"Ward, Taylor",2788,2.2,0.182,0,0.25,0.182,0.189,0.194,0.146,2,11,85.7,9.3,2379,88.6,88.87,4,24,37,0.30000000000001137,6.61,106,153,119,148,307,325,293,"1.305","-1.305","66.5","7.1",13,8,2,0,0,0,4,30.8,1,7.7,2.5677,0.40426,0.13508,-0.02033,"91.8",142,37.5,12.5,7.6923076923076925,5.92,-1.37,0.19,2.26,0.231,1,"-2.139344262",0.209,0.206,"2.139344262",0.036,0.02200000000000002,-0.024,-0.005,16.7,"38.3",7.051385198916303,2.0126876266480966,34.815557783232556,0.5714285714285714,37.65258188170258,31.06871384707296
60,663697,"India, Jonathan",2359,2.5,0.429,0.214,0.357,0.643,0.43,0.39,0.373,6,14,84.3,10.7,2309,91.4,91.98,4,29,31,0.5999999999999943,6.61,104,150,120,145,309,323,296,"-0.916","0.916","69.3","6.9",15,15,5,0,0,1,0,0,0,0,2.0905,0.6739,0.30383,0.0915,"90.8",138,20,6.666666666666667,6.666666666666667,6.18,-1.23,0.14,2.19,0.4,1,"1.526666667",0.349,0.603,"-1.526666667",0.056,0.051000000000000045,0.04,0.04,13.8,"45.8",6.452382807027282,-6.242161776874113,29.690315870675857,0.5172413793103449,37.98737719127362,28.474376845571065
60,578428,"Iglesias, Jose",1370,4.4,0.154,0,0.182,0.154,0.175,0.204,0.171,2,13,84.9,14.5,2390,88.4,88.95,4,23,37,0.5,6.61,105,149,113,145,314,319,293,"1.883","-1.883","66.9","6.3",14,11,2,0,0,0,2,14.3,1,7.1,2.60633,0.36717,0.15661,-0.2539,"89.5",143,9.090909090909092,0,0,5.87,-0.97,0.41,2.27,0.214,0,"-3.138333333",0.23,0.213,"3.138333333",-0.017,-0.016000000000000014,-0.059,-0.029,17.4,"37.1",1.780613922386866,9.943516983034007,30.474110166693933,0.2608695652173913,36.838932886225614,22.34770154322596
60,686555,"Collins, Isaac",1792,3.3,0.231,0,0.3,0.231,0.295,0.362,0.27,3,13,94.2,9.7,2280,90.1,90.54,2,25,35,0.4000000000000057,6.59,114,147,105,149,298,318,298,"0.555","-0.555","71.8","6.7",16,10,3,0,0,0,3,18.8,3,18.8,2.32367,0.5195,0.1835,-0.1835,"92.4",131,40,10,6.25,5.93,-0.82,-0.01,2.32,0.375,1,"-0.925",0.407,0.403,"0.925",-0.039,-0.03199999999999997,-0.172,-0.067,8,"42.9",2.8225896218979596,-1.7630883735568426,29.848015806895827,0.2916666666666667,35.896377589416375,32.264244991253385
59,665862,"Chisholm Jr., Jazz",2138,2.8,0.111,0.333,0,0.444,0.343,0.422,0.246,1,9,91.5,14,2379,88.5,88.93,9,22,37,0.4000000000000057,6.45,121,145,102,152,300,326,305,"-0.927","0.927","72.9","7.4",14,6,0,0,0,1,4,28.6,4,28.6,2.70763,0.23203,-0.03576,0.04288,"91.9",186,33.33333333333333,16.666666666666664,7.142857142857142,5.85,-1.26,-0.21,2.25,0.357,1,"1.571186441",0.445,0.589,"-1.571186441",-0.135,-0.08800000000000002,-0.145,-0.079,40.9,"43.1",13.175200041534236,-2.1788871425400904,32.26529569730115,0.4090909090909091,32.98047357553658,29.43870472848887
59,680779,"Davis, Henry",1069,5.5,0.111,0.333,0,0.444,0.248,0.259,0.143,1,9,83.8,40,2399,90.4,90.8,9,34,25,0.3999999999999915,6.51,109,153,117,148,316,317,294,"0.274","-0.274","69.3","7.0",11,4,0,0,0,1,6,54.5,1,9.1,2.36203,0.46259,0.05525,0.00339,"89.9",177,25,25,9.090909090909092,6.06,-0.97,0.31,2.23,0.182,1,"-0.46440678",0.209,0.433,"0.46440678",-0.032,-0.026999999999999996,0.011,-0.011,26.5,"51.1",4.8962891303917,-2.024055096054016,25.796113686337282,0.4411764705882353,37.68639620881399,27.49171687012487
58,701538,"Merrill, Jackson",1703,3.4,0.263,0,0.357,0.263,0.232,0.305,0.293,5,19,91.6,11.9,2340,87.6,87.94,12,37,21,0.30000000000001137,6.32,106,143,105,150,304,324,307,"1.528","-1.528","68.7","7.1",19,14,5,0,0,0,5,26.3,0,0,2.74086,0.24948,0.11466,0.13086,"92.5",166,50,0,0,5.92,-0.33,-0.21,2.4,0.263,0,"-2.634482759",0.293,0.417,"2.634482759",-0.03,-0.02999999999999997,-0.154,-0.073,32.4,"40.1",7.6027342221620335,2.7243949116694317,37.057322353297316,0.40540540540540543,37.93394362269042,24.58146520191685
58,518692,"Freeman, Freddie",2382,2.4,0.077,0.077,0.125,0.154,0.139,0.228,0.196,1,13,87.3,14.3,2350,89.5,89.83,15,33,25,0.29999999999999716,6.53,120,145,123,150,295,327,307,"2.415","-2.415","67.9","6.7",14,8,0,1,0,0,5,35.7,1,7.1,2.52483,0.35328,0.08655,0.10966,"90.3",159,50,0,0,5.72,-0.79,-0.04,2.45,0.143,0,"-4.163793103",0.253,0.25,"4.163793103",-0.119,-0.11000000000000001,-0.096,-0.089,45.5,"37.6",8.886367528919239,7.496908671398259,43.22768064187703,0.36363636363636365,38.22309799725389,24.179049782933383
58,666182,"Bichette, Bo",2308,2.5,0.385,0,0.417,0.385,0.34,0.472,0.417,5,13,93.7,-2.5,2349,90.1,90.42,6,33,25,0.30000000000001137,6.48,109,149,123,148,307,326,297,"-0.678","0.678","66.8","7.0",15,12,5,0,0,0,2,13.3,1,6.7,2.61431,0.23741,0.37842,0.11,"93.9",166,66.66666666666666,8.333333333333332,6.666666666666667,5.95,-0.92,0.07,2.07,0.4,1,"1.168965517",0.449,0.61,"-1.168965517",-0.032,-0.04899999999999999,-0.225,-0.132,18.2,"40.5",2.277612316439236,8.832403510090518,40.56529057582812,0.21875,33.58325743008872,22.251378100910795
57,687462,"Horwitz, Spencer",1698,3.4,0.214,0.214,0.182,0.429,0.324,0.329,0.23,3,14,85.9,3.9,2397,88.5,88.97,4,26,31,0.5,6.53,119,147,115,152,298,316,302,"-1.153","1.153","68.5","7.1",16,12,2,0,0,1,2,12.5,2,12.5,2.62316,0.32825,-0.01661,0.01661,"92.1",109,25,8.333333333333332,6.25,6.04,-1.66,-0.05,2.46,0.313,1,"2.022807018",0.327,0.427,"-2.022807018",-0.016,-0.014000000000000012,0.002,-0.005,15.4,"46.3",12.034247364158173,-5.395707787762865,35.711698856030374,0.6923076923076923,32.75518870912024,31.68540491813782
57,592518,"Machado, Manny",2647,2.2,0.647,0.353,0.667,1,0.706,0.509,0.466,11,17,98.1,13.9,2329,88.5,88.85,7,32,25,0.4000000000000057,6.43,105,151,124,147,316,328,301,"-5.177","5.177","74.3","7.9",19,16,7,3,0,1,1,5.3,0,0,2.66825,0.28175,0.15737,-0.13491,"95.4",186,68.75,6.25,5.263157894736842,5.99,-1.13,0.16,2.2,0.684,1,"9.08245614",0.522,0.659,"-9.08245614",0.181,0.16200000000000003,0.341,0.197,21.9,"41.7",8.859053977150738,-1.9340341977118765,26.50261302891174,0.46875,40.509554860102426,31.322155258394854
56,668723,"Vilade, Ryan",60,93.3,0.083,0,0.143,0.083,0.162,0.292,0.196,1,12,96.1,-2.1,2295,89.7,89.4,7,31,25,-0.29999999999999716,6.18,105,152,122,148,302,323,286,"1.025","-1.025","72.7","7.1",14,7,1,0,0,0,5,35.7,2,14.3,2.29893,0.57768,0.31554,-0.30732,"92.0",159,71.42857142857143,14.285714285714285,7.142857142857142,5.72,0.7,0.24,2.46,0.214,1,"-1.830357143",0.311,0.333,"1.830357143",-0.113,-0.097,-0.25,-0.13,22.6,"40.6",-0.6909602987556864,6.467220966543776,33.05356422480172,0.06666666666666667,40.18849775560271,28.56096886444459
56,660670,"Acuña Jr., Ronald",1741,3.2,0.308,0.385,0.375,0.692,0.437,0.404,0.293,4,13,96.8,18.7,2388,90.3,90.93,8,27,29,0.6000000000000085,6.63,103,153,121,148,315,331,303,"-2.363","2.363","76.3","7.9",14,9,1,2,0,1,4,28.6,1,7.1,2.38304,0.44536,0.16339,-0.13161,"95.1",159,66.66666666666666,33.33333333333333,21.428571428571427,5.79,-0.93,0.57,2.47,0.357,3,"4.219642857",0.343,0.621,"-4.219642857",0.015,0.013999999999999957,0.071,0.033,29.6,"39.7",16.543622005103874,3.7244472099530217,38.36606611238298,0.4444444444444444,37.97223852682564,33.81497800028354
56,672386,"Kirk, Alejandro",1977,2.8,0.6,0.533,0.583,1.133,0.733,0.445,0.322,9,15,92.9,13.4,2361,90,90.55,5,30,26,0.5,6.65,100,149,125,146,305,326,297,"-4.358","4.358","68.3","7.0",15,14,5,2,0,2,1,6.7,0,0,2.59571,0.27691,0.37482,0.15839,"92.7",189,53.84615384615385,15.384615384615385,13.333333333333334,5.82,-1.37,0.03,1.95,0.6,2,"7.782142857",0.322,0.742,"-7.782142857",0.278,0.27799999999999997,0.391,0.288,16.7,"39.0",5.308961392635571,10.310247951740479,25.183126987366734,0.5,38.01881745013029,28.10465694880481
56,670623,"Paredes, Isaac",1943,2.9,0,0,0,0,0.115,0.19,0.084,0,10,91.7,23,2440,89.2,89.48,4,25,31,0.29999999999999716,6.54,108,153,125,148,298,322,300,"2.039","-2.039","66.3","7.9",12,6,0,0,0,0,4,33.3,2,16.7,2.50679,0.40268,-0.00218,-0.10727,"93.3",191,33.33333333333333,0,0,5.77,-1.11,0.38,2.21,0.167,0,"-3.641071429",0.236,0.129,"3.641071429",-0.084,-0.06899999999999998,-0.129,-0.075,16,"47.7",13.469577912754904,-14.734400647361086,33.63461415276177,0.5217391304347826,35.01989018468059,36.53897843342725
55,656941,"Schwarber, Kyle",3059,1.8,0.222,0,0.333,0.222,0.32,0.359,0.256,2,9,82.6,-17.8,2272,90.2,90.44,7,18,37,0.20000000000000284,6.43,119,145,129,152,301,332,305,"-0.024","0.024","73.3","7.4",12,6,2,0,0,0,3,25,3,25,2.23164,0.602,0.33545,0.28418,"95.9",121,50,0,0,6.23,-0.55,-0.23,2.35,0.417,0,"0.043636364",0.442,0.316,"-0.043636364",-0.034,-0.025000000000000022,-0.094,-0.039,38.9,"45.2",10.805574962404414,-2.325835114669138,30.74317914366349,0.6111111111111112,35.71390604023098,31.12118414162385
54,605137,"Bell, Josh",2102,2.6,0.25,0.25,0.286,0.5,0.439,0.419,0.287,2,8,87.2,-6.1,2362,89.3,89.64,7,22,32,0.29999999999999716,6.46,117,149,125,150,306,330,304,"-1.08","1.08","73.0","8.1",12,7,0,2,0,0,1,8.3,4,33.3,2.56037,0.32778,0.22722,-0.22722,"91.6",111,42.857142857142854,0,0,5.9,-0.5,0.09,2,0.5,0,"2",0.525,0.36,"-2",-0.037,-0.025000000000000022,0.14,0.02,31.8,"45.7",8.747266106397042,-2.0944588521140117,35.46136929373496,0.6363636363636364,40.13930286129149,27.101581812328867
54,642715,"Adames, Willy",2797,1.9,0.1,0.3,0,0.4,0.319,0.299,0.118,1,10,85,25.8,2473,88.4,88.67,8,20,34,0.29999999999999716,6.48,110,152,120,146,306,326,297,"0.122","-0.122","69.6","8.2",13,6,0,0,0,1,4,30.8,2,15.4,2.79981,0.15537,-0.01167,0.10759,"91.3",117,33.33333333333333,16.666666666666664,7.6923076923076925,5.66,-0.95,0.36,2.09,0.308,1,"-0.225925926",0.321,0.313,"0.225925926",-0.018,-0.013000000000000012,0.087,0.02,40,"43.3",19.581007109886965,-7.3217242898601445,35.54909158456451,0.65,39.24155707866509,34.53046199063265
54,663647,"Hayes, Ke'Bryan",2154,2.5,0.167,0.056,0.214,0.222,0.168,0.21,0.204,3,18,91.3,-4.1,2337,89.8,90.18,5,24,30,0.4000000000000057,6.59,106,151,121,148,309,324,290,"2.524","-2.524","67.7","6.5",18,14,2,1,0,0,4,22.2,0,0,2.4913,0.37833,0.37,-0.05037,"93.7",143,42.857142857142854,7.142857142857142,5.555555555555555,5.78,-0.74,0.19,2.14,0.167,1,"-4.674074074",0.204,0.283,"4.674074074",-0.037,-0.03699999999999998,-0.061,-0.042,20.8,"38.4",2.2515314429610194,0.31128555329387964,29.114526222212618,0.391304347826087,33.9784112956617,33.52295205807527
53,663993,"Lowe, Nathaniel",2607,2,0.25,0.25,0.25,0.5,0.317,0.32,0.255,3,12,88,-12.8,2433,88.7,88.72,5,24,29,0,6.31,112,148,127,151,304,329,303,"-0.105","0.105","70.6","7.4",12,9,2,0,0,1,3,25,0,0,2.69736,0.24585,0.03404,0.06327,"92.3",126,37.5,12.5,8.333333333333332,5.91,-0.43,0.06,2.35,0.25,1,"0.198113208",0.255,0.507,"-0.198113208",-0.005,-0.0050000000000000044,-0.007,-0.003,20.8,"44.2",10.774043163467956,1.1596038765330494,29.28386198086371,0.43478260869565216,36.22375232393643,31.66745757813697
